order_id,customer_id,order_date,status,category,payment_method,quantity,discount_percent,amount,delivery_days,rating
O103422,C01411,2024-05-31,completed,electronics,card,5,21.0,7776.06,19.0,1.0
O103423,C00424,2025-08-07,completed,home,wallet,5,16.0,173.75,14.0,2.0
O103424,C00278,2026-01-20,processing,home,cash,5,3.0,1807.24,12.0,
O103425,C01064,2025-11-20,delivered,electronics,card,4,3.0,1286.0,18.0,2.0
O103426,C01572,2025-11-10,delivered,clothing,card,4,13.0,3171.24,7.0,3.0
O103427,C00516,2024-12-06,completed,electronics,sbp,5,5.0,447.09,11.0,2.0
O103428,C01247,2026-07-31,delivered,beauty,wallet,5,4.0,1337.66,12.0,4.0
O103429,C00029,2025-12-23,delivered,toys,card,1,28.0,307.74,12.0,
O103430,C00370,2026-06-21,delivered,clothing,card,4,11.0,2725.74,11.0,3.0
O103431,C01510,2025-12-03,delivered,electronics,card,4,,1955.83,13.0,2.0
O103432,C00026,2026-07-29,cancelled,beauty,card,5,13.0,654.99,,
O103433,C00716,2026-07-31,processing,beauty,card,1,21.0,375.77,14.0,
O103434,C01016,2026-07-31,processing,beauty,card,4,10.0,1058.23,19.0,
O103435,C00133,2024-04-30,delivered,clothing,card,3,10.0,2141.83,19.0,1.0
O103436,C01958,2026-02-01,completed,electronics,card,4,26.0,1618.69,13.0,3.0
O103437,C01018,2025-07-25,completed,toys,wallet,5,16.0,9979.61,13.0,3.0
O103438,C00678,2024-06-02,completed,clothing,card,5,23.0,1448.51,13.0,2.0
O103439,C01955,2026-07-31,completed,clothing,cash,1,1.0,312.84,3.0,4.0
O103440,C01118,2026-04-19,completed,beauty,card,3,10.0,965.8,12.0,3.0
O103441,C01358,2024-12-12,delivered,home,cash,3,4.0,1266.74,19.0,1.0
O103442,C00181,2026-05-31,delivered,electronics,wallet,3,1.0,2898.77,15.0,2.0
O103443,C00318,2026-06-01,delivered,toys,card,3,30.0,1037.79,9.0,4.0
O103444,C00091,2026-01-01,processing,home,sbp,5,25.0,1795.55,7.0,
O103445,C01029,2026-02-04,completed,electronics,card,5,6.0,3278.25,1.0,5.0
O103446,C01673,2024-12-06,completed,electronics,card,4,8.0,924.46,12.0,4.0
O103447,,2025-04-16,delivered,home,card,4,15.0,3264.51,13.0,3.0
O103448,C01149,2025-12-19,delivered,home,card,1,9.0,364.18,13.0,2.0
O103449,C00109,2026-01-19,delivered,electronics,card,2,28.0,478.62,18.0,3.0
O103450,C01253,2025-01-10,cancelled,clothing,cash,2,14.0,226.29,,
O103451,C01276,2026-05-07,completed,clothing,card,1,20.0,204.04,13.0,3.0
O103452,C01195,2025-06-12,delivered,clothing,sbp,3,21.0,1253.03,11.0,2.0
O103453,C01443,2026-07-31,processing,toys,card,4,5.0,1830.58,1.0,
O103454,C01115,2024-08-09,completed,electronics,card,1,16.0,392.54,14.0,2.0
O103455,C01409,2024-10-07,delivered,beauty,card,3,13.0,452.47,11.0,4.0
O103456,C00973,2025-11-14,completed,clothing,cash,3,22.0,1247.83,14.0,3.0
O103457,C00301,2025-03-01,completed,electronics,sbp,3,,426.74,16.0,2.0
O103458,C00160,2026-07-31,completed,electronics,sbp,2,1.0,356.82,3.0,4.0
O103459,C01815,2026-07-31,delivered,toys,card,1,14.0,1173.9,9.0,4.0
O103460,C00882,2026-07-31,delivered,electronics,wallet,2,26.0,884.5,10.0,4.0
O103461,C00645,2026-03-15,processing,electronics,card,5,26.0,3453.08,5.0,
O103462,C00587,2025-11-22,delivered,clothing,wallet,5,7.0,7552.48,6.0,5.0
O103463,C00104,2024-06-30,completed,home,card,4,17.0,1834.93,20.0,2.0
O103464,C01891,2024-09-21,cancelled,clothing,card,2,20.0,2071.58,,
O103465,C00167,2025-07-15,completed,electronics,card,1,23.0,654.66,2.0,5.0
O103466,C00439,2024-08-16,delivered,clothing,card,5,9.0,1350.38,15.0,4.0
O103467,C00916,2025-10-09,completed,beauty,card,3,11.0,1283.19,1.0,5.0
O103468,C00717,2025-06-18,cancelled,beauty,card,3,27.0,789.56,,
O103469,C00080,2025-10-03,processing,toys,card,5,,3914.25,13.0,
O103470,C00659,2025-02-12,CANCELED,clothing,card,5,4.0,5328.84,,
O103471,C01560,2026-07-31,delivered,electronics,cash,3,13.0,482.27,7.0,4.0
O103472,C00502,2025-10-06,delivered,electronics,wallet,4,0.0,950.02,19.0,
O103473,C01732,2026-07-31,completed,beauty,wallet,3,23.0,1081.35,19.0,2.0
O103474,C00721,2024-06-23,completed,home,card,3,10.0,749.82,4.0,4.0
O103475,C00027,2025-12-31,delivered,home,card,2,22.0,795.53,17.0,2.0
O103476,C00218,2024-08-15,completed,clothing,cash,1,29.0,641.45,14.0,3.0
O103477,C01621,2025-02-15,completed,clothing,sbp,5,10.0,6711.98,10.0,4.0
O103478,C00812,2026-06-14,cancelled,clothing,cash,5,30.0,1600.86,,
O103479,C01963,2024-06-10,delivered,clothing,cash,2,11.0,616.89,10.0,3.0
O103480,C01578,2026-05-27,completed,clothing,card,4,10.0,2584.12,6.0,5.0
O103481,C00061,2026-07-31,processing,electronics,sbp,1,25.0,460.23,17.0,
O103482,C00625,2025-12-15,cancelled,electronics,cash,1,1.0,150.0,,
O103483,C01450,2024-09-28,processing,electronics,card,5,18.0,1202.35,16.0,
O103484,C00127,2024-10-29,delivered,toys,card,5,5.0,1810.55,14.0,4.0
O103485,C01999,2024-10-08,completed,toys,card,4,19.0,3567.28,13.0,3.0
O103486,C00333,2025-02-18,completed,beauty,card,3,8.0,3489.0,5.0,4.0
O103487,C01595,2026-07-31,processing,beauty,cash,4,29.0,818.75,14.0,
O103488,C01681,2026-07-31,cancelled,electronics,cash,1,9.0,258.21,,
O103489,C01011,2025-03-17,delivered,electronics,wallet,2,6.0,1906.48,18.0,1.0
O103490,C01608,2025-11-05,delivered,electronics,wallet,2,23.0,660.44,4.0,
O103491,C01770,2024-11-26,completed,electronics,card,3,16.0,1907.28,2.0,5.0
O103492,C01469,2026-07-31,delivered,home,card,5,20.0,2049.66,2.0,5.0
O103493,C01416,2026-05-08,completed,electronics,card,1,6.0,489.72,5.0,4.0
O103494,C00778,2025-03-28,delivered,toys,wallet,3,8.0,1027.91,18.0,3.0
O103495,C00585,2025-01-13,delivered,home,card,4,7.0,4663.49,7.0,4.0
O103496,C01736,2026-07-31,cancelled,electronics,card,5,23.0,689.58,,
O103497,C00449,2025-10-26,delivered,beauty,cash,5,,1736.93,8.0,4.0
O103498,C00830,2024-07-09,delivered,beauty,card,3,10.0,3246.65,4.0,5.0
O103499,C01026,2024-08-11,completed,home,cash,5,3.0,2010.83,3.0,5.0
O103500,C00782,2025-09-30,completed,electronics,sbp,1,18.0,434.59,13.0,3.0
O103501,C00746,2025-04-03,completed,clothing,cash,5,4.0,5108.81,14.0,3.0
O103502,C01199,2026-05-10,completed,clothing,card,1,29.0,686.58,9.0,3.0
O103503,C00659,2024-11-02,completed,home,card,4,7.0,3725.61,9.0,4.0
O103504,C01978,2025-06-14,completed,electronics,card,5,11.0,6165.74,11.0,3.0
O103505,C00356,2026-07-31,delivered,beauty,card,4,15.0,596.41,5.0,3.0
O103506,C00778,2024-10-23,completed,electronics,card,1,7.0,327.92,1.0,4.0
O103507,C01691,2026-07-01,delivered,toys,card,5,29.0,1222.21,18.0,
O103508,C00952,2024-10-21,cancelled,electronics,card,5,18.0,3057.33,,
O103509,C01411,2025-01-13,completed,beauty,card,3,21.0,3248.76,11.0,3.0
O103510,C01294,2024-11-25,completed,electronics,card,2,3.0,150.0,8.0,4.0
O103511,C00663,2024-06-13,completed,beauty,card,4,20.0,530.68,7.0,4.0
O103512,C01489,2025-01-13,completed,beauty,card,5,24.0,447.92,1.0,5.0
O103513,C00476,2026-05-10,delivered,clothing,cash,5,11.0,1176.52,17.0,2.0
O103514,C01500,2026-03-02,cancelled,electronics,card,1,23.0,479.87,,
O103515,C00257,2026-07-23,completed,toys,card,1,2.0,1688.43,10.0,3.0
O103516,C01389,2026-06-28,completed,toys,cash,3,19.0,486.03,18.0,2.0
O103517,C00226,2025-02-13,completed,beauty,cash,5,24.0,15622.39,9.0,3.0
O103518,C01738,2024-10-28,completed,clothing,wallet,1,17.0,699.16,16.0,1.0
O103519,C01251,2025-01-15,Processing ,electronics,sbp,4,1.0,2879.56,15.0,
O103520,C00081,2026-07-31,delivered,clothing,cash,2,14.0,1625.8,9.0,3.0
O103521,C00218,2025-01-14,delivered,home,sbp,2,22.0,295.92,19.0,2.0
O103522,C00375,2026-07-26,cancelled,electronics,wallet,5,2.0,1427.42,,
O103523,C01921,2025-07-28,delivered,electronics,sbp,2,11.0,404.03,15.0,2.0
O103524,C01179,2025-04-23,completed,toys,cash,1,23.0,765.84,5.0,3.0
O103525,C00559,2026-07-31,delivered,home,sbp,5,14.0,1105.15,19.0,1.0
O103526,C00554,2025-04-09,delivered,home,card,5,14.0,1919.07,11.0,4.0
O103527,C00052,2024-12-14,completed,toys,wallet,5,16.0,1335.65,20.0,2.0
O103528,C00407,2025-12-29,delivered,clothing,card,3,17.0,4280.2,17.0,1.0
O103529,C01711,2025-05-01,delivered,clothing,card,2,7.0,558.84,17.0,2.0
O103530,C01198,2026-07-31,completed,toys,card,4,3.0,753.96,19.0,2.0
O103531,C00736,2025-09-19,delivered,toys,sbp,4,20.0,2671.98,15.0,3.0
O103532,C00043,2026-01-26,completed,electronics,card,2,24.0,864.61,20.0,1.0
O103533,C00686,2026-03-13,completed,clothing,cash,3,8.0,4191.65,10.0,3.0
O103534,C00766,2026-04-02,completed,clothing,card,5,8.0,2905.97,5.0,4.0
O103535,C00238,2025-08-14,delivered,electronics,card,3,4.0,1697.62,8.0,4.0
O103536,C01215,2024-09-15,cancelled,electronics,sbp,5,7.0,4591.06,,
O103537,C01321,2024-06-21,delivered,electronics,card,1,11.0,657.11,14.0,3.0
O103538,C01997,2025-11-04,delivered,home,cash,5,24.0,4285.61,16.0,3.0
O103539,C00718,2025-09-05,completed,electronics,sbp,5,25.0,4007.68,10.0,3.0
O103540,C00552,2025-01-08,delivered,beauty,card,1,27.0,349.91,10.0,3.0
O103541,C01646,2025-01-06,completed,home,card,3,12.0,522.14,11.0,3.0
O103542,C00701,2026-01-07,Completed,clothing,card,2,4.0,789.69,18.0,1.0
O103543,C01262,2026-04-30,delivered,beauty,card,3,29.0,274.12,16.0,1.0
O103544,C01476,2025-01-19,completed,home,sbp,5,2.0,1261.4,13.0,3.0
O103545,C01760,2025-12-03,processing,beauty,card,1,1.0,331.73,17.0,
O103546,C00638,2024-11-26,completed,beauty,card,4,23.0,5140.65,18.0,1.0
O103547,C01246,2026-07-31,delivered,beauty,cash,1,0.0,403.13,5.0,3.0
O103548,C00263,2025-06-18,delivered,beauty,cash,2,17.0,3702.83,17.0,1.0
O103549,C01559,2026-07-31,delivered,home,card,3,27.0,1991.03,13.0,2.0
O103550,C00091,2025-04-25,delivered,clothing,card,3,29.0,370.75,9.0,3.0
O103551,C01394,2026-07-31,completed,home,card,1,,1139.92,20.0,2.0
O103552,C00419,2024-12-14,processing,home,card,3,5.0,3146.99,7.0,
O103553,C00926,2026-07-04,delivered,toys,card,2,6.0,238.07,18.0,1.0
O103554,C00153,2026-04-28,delivered,clothing,cash,3,14.0,2442.58,20.0,2.0
O103555,C01378,2025-12-19,delivered,electronics,sbp,2,24.0,2893.66,1.0,5.0
O103556,C00965,2026-07-31,completed,clothing,card,3,6.0,246.15,14.0,2.0
O103557,C01328,2025-02-22,cancelled,clothing,card,5,5.0,962.47,,
O103558,C00696,2025-03-06,completed,clothing,card,3,13.0,2925.17,4.0,3.0
O103559,C00014,2026-07-31,cancelled,home,sbp,4,19.0,1583.92,,
O103560,C01162,2025-12-13,completed,toys,cash,2,9.0,2990.16,9.0,4.0
O103561,C01398,2026-01-13,cancelled,electronics,sbp,4,1.0,3912.95,,
O103562,C01330,2025-07-25,processing,toys,card,3,29.0,2683.26,14.0,
O103563,C00525,2025-03-19,processing,beauty,card,4,27.0,4691.81,20.0,
O103564,C01434,2026-05-13,cancelled,electronics,sbp,1,14.0,239.41,,
O103565,C01084,2026-03-28,delivered,electronics,card,5,17.0,1799.06,9.0,3.0
O103566,C00421,2026-07-31,delivered,toys,card,1,10.0,2187.3,7.0,3.0
O103567,C00223,2026-04-15,completed,beauty,card,1,13.0,348.38,15.0,2.0
O103568,C00651,2025-09-27,delivered,electronics,cash,4,24.0,4426.33,20.0,1.0
O103569,C00047,2025-03-24,delivered,home,card,2,11.0,787.21,1.0,4.0
O103570,C01433,2025-01-29,completed,electronics,cash,5,24.0,1249.06,4.0,4.0
O103571,C00031,2025-03-27,delivered,home,card,4,9.0,837.44,4.0,3.0
O103572,C00097,2025-02-19,completed,electronics,sbp,2,6.0,1435.63,5.0,4.0
O103573,C00317,2025-12-14,delivered,clothing,sbp,5,8.0,6545.84,9.0,3.0
O103574,C00653,2024-12-23,delivered,clothing,cash,5,14.0,3411.22,14.0,2.0
O103575,C00040,2026-05-10,cancelled,clothing,card,2,30.0,1130.83,,
O103576,C01260,2026-04-23,completed,electronics,card,4,20.0,736.4,19.0,2.0
O103577,C00265,2026-07-31,completed,home,sbp,3,9.0,1385.35,12.0,2.0
O103578,C01607,2024-08-16,delivered,beauty,card,5,3.0,2665.6,13.0,3.0
O103579,C01119,2026-02-07,delivered,home,card,5,7.0,1141.35,6.0,4.0
O103580,C00167,2024-12-24,completed,toys,wallet,2,12.0,1306.33,4.0,4.0
O103581,C00801,2024-03-11,delivered,beauty,sbp,5,14.0,1329.91,6.0,4.0
O103582,C00281,2025-01-21,processing,electronics,wallet,4,7.0,1348.82,9.0,
O103583,C01962,2026-07-31,delivered,electronics,card,1,7.0,857.23,14.0,2.0
O103584,C01186,2025-08-28,completed,home,card,3,5.0,4978.37,9.0,
O103585,C01618,2026-01-02,completed,home,card,2,8.0,3095.48,11.0,
O103586,C00749,2024-12-31,delivered,toys,cash,5,25.0,2062.83,4.0,4.0
O103587,C00294,2025-09-17,delivered,electronics,sbp,1,8.0,717.05,5.0,4.0
O103588,C00470,2026-07-31,processing,electronics,card,1,6.0,768.45,13.0,
O103589,C00834,2024-11-19,completed,beauty,card,1,4.0,764.84,5.0,4.0
O103590,C01542,2025-04-20,delivered,beauty,sbp,1,1.0,512.53,11.0,2.0
O103591,C00862,2026-07-31,processing,clothing,card,3,27.0,3918.44,7.0,
O103592,C01858,2025-06-18,completed,clothing,card,5,23.0,1418.46,16.0,2.0
O103593,C00725,2026-03-30,processing,beauty,wallet,3,5.0,558.0,7.0,
O103594,C00467,2024-09-30,delivered,clothing,card,1,7.0,615.22,5.0,4.0
O103595,C00992,2025-12-14,delivered,beauty,sbp,5,0.0,1806.88,19.0,
O103596,C00223,2026-07-31,completed,toys,wallet,5,1.0,10745.64,4.0,5.0
O103597,C01340,2025-06-15,cancelled,electronics,sbp,4,24.0,1278.4,,
O103598,C00202,2026-07-31,processing,electronics,card,1,11.0,1060.67,13.0,
O103599,C01282,2025-12-07,completed,toys,cash,2,13.0,1355.04,6.0,4.0
O103600,C00766,2026-06-22,delivered,clothing,cash,1,24.0,151.48,16.0,2.0
O103601,C00715,2026-07-31,completed,electronics,wallet,4,10.0,2984.15,19.0,2.0
O103602,C01222,2026-01-06,completed,clothing,card,2,30.0,551.07,7.0,4.0
O103603,C01411,2024-12-30,delivered,home,cash,1,16.0,3172.66,19.0,1.0
O103604,C01858,2026-01-09,delivered,electronics,sbp,4,5.0,987.49,4.0,5.0
O103605,C00579,2026-04-12,completed,home,card,4,17.0,887.69,18.0,2.0
O103606,C01624,2024-11-09,completed,electronics,cash,3,9.0,243.06,9.0,3.0
O103607,C01671,2026-05-19,completed,electronics,card,1,11.0,251.62,15.0,2.0
O103608,C01992,2025-07-30,completed,electronics,card,5,20.0,4151.21,7.0,4.0
O103609,C01929,2025-04-29,completed,clothing,card,2,26.0,406.93,16.0,2.0
O103610,C01581,2025-04-30,completed,beauty,card,4,15.0,2804.23,7.0,3.0
O103611,C00590,2026-07-31,cancelled,clothing,card,1,26.0,570.89,,
O103612,C01390,2026-07-31,completed,beauty,card,3,11.0,638.37,1.0,5.0
O103613,C01570,2026-07-31,processing,electronics,card,5,11.0,2111.27,6.0,
O103614,C00583,2025-03-31,completed,clothing,card,3,26.0,656.01,8.0,5.0
O103615,C01627,2025-08-11,delivered,clothing,card,2,6.0,1846.61,11.0,3.0
O103616,C01404,2025-09-04,completed,beauty,cash,3,5.0,324.37,8.0,
O103617,C00982,2026-07-31,completed,home,card,2,15.0,1675.16,16.0,2.0
O103618,C01724,2025-12-03,delivered,beauty,cash,4,3.0,1042.71,15.0,2.0
O103619,C00176,2025-04-21,completed,clothing,sbp,3,4.0,1529.45,8.0,4.0
O103620,C01368,2025-03-02,completed,toys,sbp,5,19.0,3370.86,3.0,4.0
O103621,C01573,2026-02-09,completed,beauty,cash,1,8.0,519.93,7.0,4.0
O103622,C00081,2026-07-31,cancelled,toys,cash,5,3.0,12084.08,,
O103623,C00815,2026-01-24,completed,electronics,card,2,11.0,664.97,3.0,5.0
O103624,C01035,2024-03-13,completed,electronics,card,1,26.0,155.39,18.0,2.0
O103625,C00417,2026-07-31,completed,home,card,2,11.0,5282.84,16.0,2.0
O103626,C01759,2025-10-12,delivered,clothing,wallet,3,9.0,1875.35,3.0,5.0
O103627,C01254,2026-07-31,processing,beauty,sbp,4,5.0,2101.65,14.0,
O103628,C00551,2026-07-31,completed,electronics,cash,3,9.0,8385.36,11.0,2.0
O103629,C00874,2025-02-18,completed,home,cash,2,15.0,327.13,11.0,4.0
O103630,C00225,2026-03-20,delivered,electronics,card,4,12.0,1744.99,18.0,2.0
O103631,C00176,2025-08-12,processing,clothing,card,1,19.0,195.84,7.0,
O103632,C01493,2024-02-04,completed,electronics,card,2,13.0,855.96,9.0,4.0
O103633,C01968,2026-02-20,cancelled,toys,card,5,18.0,743.51,,
O103634,C00554,2025-01-02,delivered,electronics,sbp,5,25.0,2514.12,20.0,1.0
O103635,C00490,2026-02-08,completed,home,cash,2,24.0,949.33,2.0,5.0
O103636,C01368,2026-01-04,cancelled,electronics,card,3,30.0,1367.31,,
O103637,C01022,2024-10-12,delivered,electronics,card,2,2.0,152.66,4.0,4.0
O103638,C00279,2024-10-14,completed,clothing,sbp,2,7.0,1734.12,13.0,
O103639,C01335,2025-07-03,completed,electronics,sbp,1,4.0,390.32,6.0,
O103640,C00420,2025-12-20,completed,clothing,sbp,4,22.0,15382.45,20.0,1.0
O103641,C00231,2025-05-06,completed,electronics,card,4,13.0,1290.8,2.0,5.0
O103642,C00929,2025-09-25,delivered,home,card,3,0.0,848.57,15.0,3.0
O103643,C01479,2025-02-24,delivered,beauty,card,4,14.0,2142.44,1.0,5.0
O103644,C01043,2025-07-10,cancelled,beauty,card,5,16.0,877.57,,
O103645,C01297,2025-05-17,delivered,electronics,card,5,6.0,6280.64,5.0,4.0
O103646,C00476,2026-07-31,completed,clothing,card,1,9.0,223.36,20.0,1.0
O103647,C00988,2024-12-28,completed,electronics,cash,4,9.0,974.08,18.0,2.0
O103648,C01426,2026-05-29,Completed,clothing,card,1,16.0,926.64,2.0,4.0
O103649,C01057,2025-08-09,CANCELED,beauty,card,4,4.0,2335.01,,
O103650,C00480,2024-06-03,completed,electronics,card,5,14.0,2874.46,8.0,4.0
O103651,C01910,2026-07-31,delivered,electronics,card,5,16.0,830.18,17.0,1.0
O103652,C00135,2026-01-09,cancelled,beauty,cash,3,16.0,3215.26,,
O103653,C01822,2026-05-07,completed,clothing,sbp,5,14.0,1079.68,12.0,3.0
O103654,C01450,2024-06-17,delivered,electronics,card,2,22.0,247.92,20.0,2.0
O103655,C00224,2024-09-22,completed,toys,card,5,21.0,3311.58,1.0,5.0
O103656,,2026-07-31,cancelled,electronics,card,4,14.0,1659.7,,
O103657,C00738,2024-12-21,CANCELED,beauty,cash,4,19.0,1627.74,,
O103658,C01916,2025-05-31,delivered,electronics,sbp,5,2.0,4208.04,16.0,1.0
O103659,C01034,2025-02-06,completed,toys,card,4,8.0,1526.19,13.0,4.0
O103660,C00517,2026-03-23,delivered,beauty,sbp,5,7.0,607.94,9.0,3.0
O103661,C01840,2026-04-01,completed,electronics,card,3,23.0,1126.47,2.0,4.0
O103662,C00237,2026-07-31,delivered,toys,wallet,5,12.0,3101.77,15.0,3.0
O103663,C01634,2026-07-31,processing,electronics,sbp,5,4.0,2841.35,3.0,
O103664,C01662,2026-04-28,completed,beauty,card,1,18.0,426.98,20.0,2.0
O103665,C00773,2024-02-11,delivered,home,cash,2,19.0,6781.7,3.0,5.0
O103666,C00087,2024-10-17,completed,electronics,card,5,26.0,9294.36,2.0,5.0
O103667,C01773,2024-12-28,delivered,clothing,wallet,4,19.0,754.2,16.0,2.0
O103668,C01935,2024-08-30,delivered,electronics,card,1,28.0,164.76,5.0,4.0
O103669,C00757,2026-05-01,delivered,home,cash,3,7.0,4270.28,2.0,5.0
O103670,C00372,2026-05-01,delivered,home,card,2,,2311.03,12.0,2.0
O103671,C00543,2024-10-05,processing,clothing,card,1,,1609.41,13.0,
O103672,C00273,2024-08-19,cancelled,beauty,sbp,1,13.0,345.39,,
O103673,C01220,2025-12-02,processing,toys,cash,2,3.0,866.84,6.0,
O103674,C01038,2024-04-04,completed,clothing,card,2,11.0,237.58,2.0,4.0
O103675,C00712,2025-10-15,processing,home,wallet,5,19.0,2764.41,12.0,
O103676,C01302,2025-04-15,completed,electronics,wallet,2,9.0,591.21,4.0,4.0
O103677,C01245,2026-07-31,completed,toys,sbp,1,11.0,263.88,1.0,4.0
O103678,C00023,2024-12-27,completed,beauty,card,5,18.0,5158.66,19.0,2.0
O103679,C00820,2026-07-31,completed,toys,sbp,3,30.0,1304.89,11.0,4.0
O103680,C01728,2025-07-27,cancelled,beauty,card,5,5.0,4766.1,,
O103681,C01592,2025-10-31,completed,clothing,card,2,19.0,903.99,17.0,
O103682,C01710,2025-06-20,delivered,electronics,wallet,1,29.0,763.97,2.0,3.0
O103683,C01909,2024-11-08,completed,clothing,card,5,0.0,862.15,16.0,3.0
O103684,C00123,2025-09-16,completed,electronics,card,1,12.0,223.72,3.0,4.0
O103685,C00541,2026-07-02,cancelled,home,sbp,4,11.0,2832.69,,
O103686,C00919,2025-04-18,delivered,clothing,card,1,30.0,1908.33,11.0,2.0
O103687,C01021,2025-01-29,completed,home,card,5,0.0,3577.79,5.0,5.0
O103688,C01573,2026-04-26,delivered,home,card,3,30.0,1496.6,9.0,5.0
O103689,C01449,2026-04-25,cancelled,electronics,cash,1,19.0,1639.0,,
O103690,C01413,2025-04-03,completed,home,card,5,0.0,2069.31,14.0,2.0
O103691,C00318,2025-12-18,completed,clothing,card,2,28.0,521.08,11.0,4.0
O103692,C01356,2025-12-26,processing,electronics,wallet,4,24.0,1981.88,4.0,
O103693,C01592,2025-05-11,completed,clothing,sbp,1,23.0,663.95,6.0,4.0
O103694,C01505,2025-09-04,completed,electronics,cash,3,9.0,536.8,3.0,4.0
O103695,C01166,2025-01-27,completed,clothing,card,2,8.0,1092.71,19.0,2.0
O103696,C00177,2026-01-19,completed,electronics,sbp,5,24.0,620.18,5.0,4.0
O103697,C99999,2024-11-28,processing,electronics,card,1,5.0,387.45,11.0,
O103698,C01487,2024-09-04,processing,clothing,wallet,3,14.0,1304.16,5.0,
O103699,C01737,2025-09-28,delivered,clothing,card,2,27.0,960.41,19.0,1.0
O103700,C01651,2024-11-28,delivered,beauty,sbp,4,29.0,411.53,9.0,3.0
O103701,C00854,2025-04-29,cancelled,electronics,wallet,3,3.0,1602.01,,
O103702,C01175,2024-03-15,delivered,clothing,card,3,23.0,2974.26,20.0,1.0
O103703,C00354,2025-05-01,delivered,electronics,card,5,22.0,7599.9,10.0,3.0
O103704,C01184,2025-04-23,processing,electronics,card,4,26.0,6302.15,12.0,
O103705,C00391,2026-02-04,completed,clothing,card,4,7.0,2011.43,8.0,3.0
O103706,C01591,2026-04-16,completed,clothing,card,2,,7157.99,14.0,2.0
O103707,C01572,2025-06-26,cancelled,home,card,2,9.0,536.51,,
O103708,C00103,2026-07-31,delivered,beauty,card,1,12.0,275.15,9.0,4.0
O103709,C01872,2024-12-07,completed,toys,card,3,1.0,1499.79,7.0,4.0
O103710,C01593,2025-05-13,completed,toys,card,4,21.0,3820.14,14.0,3.0
O103711,C00757,2025-12-31,CANCELED,electronics,sbp,2,5.0,1648.74,,
O103712,C00903,2024-08-23,delivered,electronics,card,2,12.0,150.0,16.0,3.0
O103713,C00158,2026-02-24,cancelled,clothing,card,1,1.0,227.83,,
O103714,C01873,2026-02-19,cancelled,home,card,3,16.0,2730.83,,
O103715,C00202,2026-07-31,delivered,home,card,5,16.0,1210.18,5.0,4.0
O103716,C01845,2026-04-19,delivered,clothing,card,4,20.0,1778.11,11.0,3.0
O103717,C01309,2025-07-21,delivered,toys,card,1,13.0,656.74,18.0,3.0
O103718,C01838,2025-08-08,completed,clothing,card,3,23.0,2176.63,15.0,4.0
O103719,C00742,2026-02-03,completed,toys,card,5,16.0,4904.86,20.0,3.0
O103720,C01792,2026-07-31,completed,toys,card,1,4.0,1362.25,11.0,4.0
O103721,C00853,2026-07-31,cancelled,clothing,cash,2,2.0,1634.68,,
O103722,C00701,2025-05-27,cancelled,electronics,wallet,5,5.0,922.85,,
O103723,C00675,2026-03-30,completed,clothing,cash,4,24.0,3150.9,4.0,4.0
O103724,C01904,2025-04-28,cancelled,clothing,card,1,12.0,1170.75,,
