order_id,customer_id,order_date,status,category,payment_method,quantity,discount_percent,amount,delivery_days,rating,amount_raw,is_amount_outlier,amount_clean,is_successful,registration_date,country,city,age,signup_channel,marketing_consent,age_missing
O101620,C00669,2026-06-10,cancelled,toys,sbp,2,16,424.78,,,424.78,0,424.78,0,2026-04-18,Russia,Kazan,38,organic,1,0
O101621,C01216,2024-10-09,cancelled,beauty,card,2,8,150.0,,,150.0,0,150.0,0,2024-04-14,Russia,Saint Petersburg,32,unknown,1,0
O101622,C01070,2024-12-31,delivered,home,card,1,26,695.94,10.0,3.0,695.94,0,695.94,1,2024-01-10,Russia,Saint Petersburg,53,referral,1,0
O101623,C00452,2026-07-31,completed,electronics,cash,1,18,738.3,4.0,4.0,738.3,0,738.3,1,2026-04-23,Belarus,Gomel,28,ads,1,0
O101624,C00400,2025-02-14,delivered,beauty,card,5,17,1045.23,11.0,,1045.23,0,1045.23,1,2024-10-10,Russia,Moscow,59,organic,1,0
O101626,C01753,2026-06-27,processing,toys,card,1,11,452.54,2.0,,452.54,0,452.54,0,2025-07-27,Kazakhstan,Astana,44,ads,1,0
O101627,C01360,2025-01-02,completed,home,card,2,11,1941.35,6.0,3.0,1941.35,0,1941.35,1,2024-11-29,Russia,Novosibirsk,20,organic,1,0
O101628,C01061,2026-07-31,completed,electronics,card,4,7,3666.58,5.0,4.0,3666.58,0,3666.58,1,2025-12-03,Georgia,Tbilisi,48,referral,1,0
O101629,C01547,2026-05-23,delivered,toys,cash,3,1,1327.81,9.0,3.0,1327.81,0,1327.81,1,2025-09-18,Georgia,Tbilisi,27,email,1,0
O101630,C00481,2025-07-10,delivered,clothing,sbp,4,25,388.71,16.0,3.0,388.71,0,388.71,1,2024-09-19,Russia,Novosibirsk,61,organic,1,0
O101631,C01936,2024-09-26,delivered,electronics,card,5,21,2889.01,16.0,2.0,2889.01,0,2889.01,1,2024-05-29,Russia,Saint Petersburg,18,email,1,0
O101632,C00250,2024-09-30,cancelled,electronics,sbp,5,0,3753.95,,,3753.95,0,3753.95,0,2024-02-07,Georgia,Tbilisi,38,organic,1,0
O101633,C01170,2026-07-31,cancelled,home,card,2,17,584.7,,,584.7,0,584.7,0,2026-04-16,Russia,Kazan,27,organic,0,0
O101634,C00683,2026-05-31,processing,beauty,card,2,20,1120.81,1.0,,1120.81,0,1120.81,0,2026-05-25,Kazakhstan,Astana,37,organic,1,0
O101635,C01809,2024-09-03,delivered,toys,sbp,2,23,963.15,5.0,4.0,963.15,0,963.15,1,2024-03-22,Russia,Moscow,46,organic,1,0
O101636,C00490,2026-06-28,delivered,toys,wallet,1,2,229.84,17.0,2.0,229.84,0,229.84,1,2025-07-06,Russia,Kazan,25,organic,0,0
O101637,C01284,2026-03-29,cancelled,home,card,3,15,1364.72,,,1364.72,0,1364.72,0,2025-12-31,Kazakhstan,Astana,58,email,1,0
O101638,C00313,2024-06-16,completed,toys,sbp,1,26,327.88,2.0,5.0,327.88,0,327.88,1,2024-04-18,Russia,Kazan,65,unknown,0,0
O101639,C00364,2026-07-31,completed,electronics,sbp,1,12,665.18,16.0,2.0,665.18,0,665.18,1,2026-03-25,Russia,Moscow,65,organic,0,0
O101640,C00833,2026-01-15,completed,electronics,card,1,17,307.35,8.0,2.0,307.35,0,307.35,1,2025-02-17,Russia,Novosibirsk,22,organic,1,0
O101641,C01599,2026-07-31,delivered,electronics,card,4,13,1115.39,14.0,1.0,1115.39,0,1115.39,1,2026-02-09,Georgia,Tbilisi,35,email,1,0
O101642,C00557,2026-07-31,delivered,beauty,sbp,3,26,398.78,14.0,2.0,398.78,0,398.78,1,2025-11-02,Georgia,Tbilisi,28,unknown,0,0
O101643,C01388,2025-10-19,completed,toys,card,2,25,5757.77,16.0,2.0,5757.77,1,5533.54,1,2024-10-23,Russia,Kazan,25,ads,0,0
O101644,C01143,2026-07-31,completed,beauty,cash,3,0,1029.22,20.0,2.0,1029.22,0,1029.22,1,2026-04-29,Kazakhstan,Astana,67,unknown,1,0
O101645,C01956,2025-12-18,completed,toys,card,4,12,797.82,16.0,2.0,797.82,0,797.82,1,2024-12-31,Russia,Kazan,57,ads,1,0
O101646,C00602,2026-07-31,delivered,clothing,card,4,29,3194.24,8.0,4.0,3194.24,0,3194.24,1,2025-12-11,Russia,Kazan,66,ads,1,0
O101647,C00487,2025-02-22,completed,beauty,card,3,14,1716.69,4.0,5.0,1716.69,0,1716.69,1,2024-10-31,Georgia,Tbilisi,42,organic,1,0
O101648,C01806,2024-07-27,cancelled,clothing,card,5,22,3819.97,,,3819.97,0,3819.97,0,2024-02-11,Russia,Saint Petersburg,18,ads,1,0
O101650,C00430,2026-04-17,cancelled,beauty,sbp,5,5,5925.91,,,5925.91,1,5533.54,0,2025-10-14,Russia,Moscow,23,organic,1,0
O101651,C01643,2025-10-23,cancelled,clothing,cash,1,0,210.23,,,210.23,0,210.23,0,2025-02-11,Russia,Kazan,42,ads,1,0
O101652,C01626,2026-07-31,processing,electronics,card,1,8,554.05,10.0,,554.05,0,554.05,0,2026-06-24,Russia,Moscow,19,organic,0,0
O101653,C00126,2025-06-04,delivered,electronics,cash,4,6,557.28,15.0,3.0,557.28,0,557.28,1,2025-05-30,Russia,Novosibirsk,18,organic,1,0
O101654,C01713,2026-07-31,delivered,beauty,card,4,29,1542.13,1.0,5.0,1542.13,0,1542.13,1,2026-03-13,Russia,Kazan,47,ads,1,0
O101655,C01267,2025-02-16,cancelled,home,card,5,25,4213.13,,,4213.13,0,4213.13,0,2024-02-20,Kazakhstan,Astana,32,referral,1,0
O101656,C00558,2026-07-31,delivered,clothing,card,1,30,240.77,15.0,3.0,240.77,0,240.77,1,2026-03-09,Russia,Kazan,67,organic,0,0
O101657,C01071,2025-09-10,completed,toys,card,5,28,14678.43,20.0,1.0,14678.43,1,5533.54,1,2025-09-07,Armenia,Yerevan,44,referral,1,0
O101658,C00478,2024-08-22,completed,clothing,card,5,17,2499.54,12.0,3.0,2499.54,0,2499.54,1,2024-01-17,Georgia,Tbilisi,59,organic,1,0
O101659,C00338,2025-04-27,delivered,clothing,cash,3,22,347.36,1.0,5.0,347.36,0,347.36,1,2024-10-16,Russia,Saint Petersburg,29,ads,1,0
O101660,C00265,2026-07-31,cancelled,beauty,wallet,3,6,2598.79,,,2598.79,0,2598.79,0,2026-06-21,Russia,Saint Petersburg,68,organic,1,0
O101661,C00331,2026-01-12,delivered,clothing,card,1,13,2910.72,12.0,3.0,2910.72,0,2910.72,1,2025-05-13,Kazakhstan,Almaty,69,ads,1,0
O101662,C01166,2024-09-07,completed,clothing,card,4,25,329.36,16.0,1.0,329.36,0,329.36,1,2024-04-05,Russia,Kazan,47,ads,0,0
O101663,C01621,2025-07-28,delivered,home,cash,4,21,3490.66,16.0,2.0,3490.66,0,3490.66,1,2024-08-29,Armenia,Yerevan,29,referral,1,0
O101664,C00973,2026-02-05,cancelled,clothing,sbp,4,29,893.21,,,893.21,0,893.21,0,2025-03-11,Kazakhstan,Almaty,51,ads,0,0
O101665,C00031,2025-10-07,cancelled,clothing,card,2,3,943.81,,,943.81,0,943.81,0,2025-02-14,Russia,Novosibirsk,50,organic,0,0
O101666,C00858,2024-08-07,delivered,electronics,sbp,3,14,518.67,19.0,1.0,518.67,0,518.67,1,2024-02-22,Russia,Kazan,65,ads,1,0
O101667,C01494,2025-06-04,completed,beauty,wallet,1,2,975.35,2.0,5.0,975.35,0,975.35,1,2024-10-30,Armenia,Yerevan,38,organic,1,0
O101668,C01671,2026-07-31,completed,clothing,card,3,4,1145.82,5.0,4.0,1145.82,0,1145.82,1,2025-11-26,Belarus,Gomel,25,organic,1,0
O101669,C01466,2024-07-29,processing,beauty,card,5,5,6233.84,14.0,,6233.84,1,5533.54,0,2024-04-11,Kazakhstan,Almaty,32,organic,1,0
O101670,C00739,2026-07-31,completed,home,cash,5,22,1081.11,12.0,3.0,1081.11,0,1081.11,1,2025-11-04,Russia,Moscow,30,ads,1,0
O101671,C01300,2024-08-30,cancelled,electronics,card,4,18,1670.75,,,1670.75,0,1670.75,0,2024-01-28,Kazakhstan,Astana,51,referral,0,0
O101672,C00137,2025-07-26,completed,clothing,card,2,14,154.8,16.0,2.0,154.8,0,154.8,1,2025-07-03,Russia,Saint Petersburg,64,ads,0,0
O101673,C00820,2026-07-31,processing,clothing,sbp,2,13,7873.94,12.0,,7873.94,1,5533.54,0,2026-06-30,Belarus,Minsk,57,ads,1,0
O101674,C01074,2025-07-05,completed,home,cash,4,25,9154.68,1.0,5.0,9154.68,1,5533.54,1,2025-04-23,Armenia,Yerevan,32,ads,1,0
O101675,C00057,2025-11-17,delivered,clothing,cash,1,5,2816.96,16.0,3.0,2816.96,0,2816.96,1,2025-05-13,Armenia,Yerevan,22,referral,1,0
O101676,C00029,2026-04-23,delivered,home,cash,2,11,3359.78,9.0,3.0,3359.78,0,3359.78,1,2025-05-12,Kazakhstan,Astana,44,email,1,1
O101677,C01604,2025-07-27,cancelled,beauty,card,3,16,921.4,,,921.4,0,921.4,0,2024-10-16,Kazakhstan,Almaty,24,ads,1,0
O101678,C00441,2026-07-31,cancelled,electronics,sbp,1,12,475.65,,,475.65,0,475.65,0,2026-06-06,Russia,Saint Petersburg,26,email,1,0
O101679,C00252,2025-04-20,completed,beauty,sbp,5,28,3110.66,8.0,3.0,3110.66,0,3110.66,1,2025-03-26,Russia,Kazan,29,ads,1,0
O101680,C01185,2025-11-27,completed,clothing,sbp,2,12,1329.7,10.0,3.0,1329.7,0,1329.7,1,2025-01-18,Russia,Kazan,60,unknown,0,0
O101681,C00562,2024-06-10,completed,home,card,5,17,1025.6,2.0,4.0,1025.6,0,1025.6,1,2024-02-09,Belarus,Minsk,39,ads,1,0
O101682,C01959,2025-09-12,delivered,electronics,sbp,1,18,197.03,4.0,3.0,197.03,0,197.03,1,2025-08-25,Russia,Moscow,64,ads,1,0
O101683,C01894,2026-07-31,delivered,electronics,sbp,1,16,169.07,12.0,4.0,169.07,0,169.07,1,2025-10-09,Belarus,Minsk,27,ads,1,0
O101684,C01648,2025-11-05,completed,home,card,3,6,1050.89,7.0,3.0,1050.89,0,1050.89,1,2025-08-28,Kazakhstan,Astana,30,organic,1,0
O101685,C00604,2024-08-28,cancelled,clothing,card,5,11,1907.37,,,1907.37,0,1907.37,0,2024-05-02,Kazakhstan,Almaty,70,organic,1,0
O101686,C01751,2026-06-19,completed,beauty,card,1,30,343.04,6.0,4.0,343.04,0,343.04,1,2026-04-29,Russia,Novosibirsk,60,email,1,0
O101687,C00511,2026-07-31,completed,home,card,1,0,602.43,6.0,4.0,602.43,0,602.43,1,2026-06-26,Russia,Novosibirsk,28,email,1,0
O101688,C00480,2025-02-19,completed,home,card,4,0,651.96,18.0,2.0,651.96,0,651.96,1,2024-04-09,Russia,Kazan,46,ads,1,0
O101689,C01947,2024-11-28,delivered,clothing,card,1,7,248.76,16.0,2.0,248.76,0,248.76,1,2024-05-23,Russia,Kazan,59,organic,1,0
O101690,C01349,2026-07-31,completed,toys,card,3,19,804.61,15.0,3.0,804.61,0,804.61,1,2025-11-01,Russia,Novosibirsk,44,referral,0,1
O101691,C00172,2025-02-27,processing,toys,card,1,10,948.77,3.0,,948.77,0,948.77,0,2024-03-23,Kazakhstan,Almaty,21,ads,1,0
O101692,C01774,2025-11-08,delivered,electronics,card,1,4,577.09,6.0,4.0,577.09,0,577.09,1,2024-12-25,Russia,Saint Petersburg,49,organic,1,0
O101693,C00322,2024-06-06,delivered,clothing,cash,2,14,1291.69,7.0,4.0,1291.69,0,1291.69,1,2024-04-08,Russia,Kazan,39,ads,1,0
O101694,C01363,2025-01-29,completed,toys,cash,4,13,933.69,11.0,3.0,933.69,0,933.69,1,2024-11-15,Russia,Moscow,61,organic,1,0
O101695,C00877,2025-08-24,cancelled,electronics,cash,3,28,1526.92,,,1526.92,0,1526.92,0,2025-05-07,Russia,Saint Petersburg,44,organic,1,0
O101696,C00035,2026-07-31,cancelled,electronics,card,5,5,1325.98,,,1325.98,0,1325.98,0,2026-03-20,Russia,Kazan,24,referral,0,0
O101697,C01576,2025-08-27,delivered,toys,sbp,1,9,272.56,16.0,2.0,272.56,0,272.56,1,2024-10-17,Belarus,Minsk,66,ads,1,0
O101698,C01374,2025-05-12,completed,clothing,cash,1,26,662.26,18.0,3.0,662.26,0,662.26,1,2025-01-18,Russia,Saint Petersburg,66,organic,0,0
O101699,C01769,2024-10-31,completed,toys,cash,4,9,1174.71,15.0,2.0,1174.71,0,1174.71,1,2024-03-02,Kazakhstan,Almaty,37,ads,0,0
O101700,C01224,2025-10-26,completed,clothing,sbp,2,0,905.73,6.0,,905.73,0,905.73,1,2025-08-19,Russia,Novosibirsk,33,ads,1,0
O101701,C01512,2025-02-10,completed,clothing,card,2,9,794.12,12.0,3.0,794.12,0,794.12,1,2024-07-27,Russia,Novosibirsk,58,ads,0,0
O101702,C01813,2026-06-17,delivered,clothing,card,5,14,963.0,9.0,3.0,963.0,0,963.0,1,2025-09-06,Belarus,Gomel,39,organic,1,0
O101703,C01953,2024-07-28,completed,clothing,sbp,2,6,620.88,14.0,3.0,620.88,0,620.88,1,2024-03-06,Russia,Kazan,39,ads,1,0
O101704,C01122,2024-05-15,cancelled,toys,card,1,5,314.44,,,314.44,0,314.44,0,2024-03-17,Russia,Saint Petersburg,33,organic,1,0
O101705,C00034,2025-10-17,delivered,home,card,1,13,363.09,14.0,3.0,363.09,0,363.09,1,2025-05-20,Armenia,Yerevan,55,ads,1,0
O101706,C00692,2026-07-31,delivered,toys,card,5,1,582.37,7.0,4.0,582.37,0,582.37,1,2025-12-26,Armenia,Yerevan,70,referral,0,0
O101707,C01240,2025-01-13,processing,clothing,card,1,23,274.95,11.0,,274.95,0,274.95,0,2024-02-07,Russia,Novosibirsk,48,ads,1,0
O101708,C00220,2026-07-31,completed,toys,wallet,5,12,5109.83,5.0,4.0,5109.83,0,5109.83,1,2026-04-03,Russia,Moscow,61,referral,0,0
O101709,C00233,2024-09-18,completed,home,sbp,1,22,699.18,8.0,5.0,699.18,0,699.18,1,2024-01-18,Russia,Moscow,44,organic,0,1
O101710,C00790,2024-06-13,delivered,electronics,card,2,15,715.93,20.0,1.0,715.93,0,715.93,1,2024-01-12,Russia,Kazan,44,organic,1,1
O101711,C01821,2025-09-16,delivered,clothing,card,1,0,191.75,3.0,4.0,191.75,0,191.75,1,2024-10-12,Russia,Saint Petersburg,30,organic,0,0
O101712,C00644,2026-01-25,cancelled,electronics,sbp,3,30,1601.88,,,1601.88,0,1601.88,0,2025-03-14,Russia,Moscow,47,ads,1,0
O101713,C01871,2025-01-28,cancelled,electronics,cash,5,23,5343.21,,,5343.21,0,5343.21,0,2024-02-09,Belarus,Minsk,49,referral,1,0
O101714,C01606,2026-07-31,delivered,toys,card,5,2,8292.21,12.0,2.0,8292.21,1,5533.54,1,2026-03-22,Russia,Novosibirsk,40,ads,1,0
O101715,C00607,2025-05-08,processing,toys,card,2,12,648.04,10.0,,648.04,0,648.04,0,2024-10-21,Georgia,Tbilisi,61,ads,1,0
O101716,C00463,2026-07-31,completed,electronics,wallet,1,20,211.02,19.0,1.0,211.02,0,211.02,1,2025-11-13,Russia,Moscow,18,email,0,0
O101717,C01656,2025-03-08,completed,electronics,card,4,0,2897.79,16.0,1.0,2897.79,0,2897.79,1,2024-07-29,Georgia,Tbilisi,42,ads,0,0
O101718,C01513,2026-06-16,completed,electronics,card,2,6,1313.48,19.0,2.0,1313.48,0,1313.48,1,2025-11-09,Russia,Moscow,20,ads,1,0
O101719,C01261,2025-04-26,delivered,beauty,card,5,30,2484.4,10.0,3.0,2484.4,0,2484.4,1,2024-08-30,Belarus,Gomel,30,organic,1,0
O101720,C01957,2025-07-03,completed,home,sbp,1,22,296.44,15.0,2.0,296.44,0,296.44,1,2025-04-27,Russia,Saint Petersburg,57,referral,0,0
O101721,C00201,2025-10-02,completed,home,cash,1,27,172.94,13.0,3.0,172.94,0,172.94,1,2024-11-30,Russia,Novosibirsk,31,organic,1,0
O101722,C00772,2026-07-31,processing,home,card,4,27,3381.15,16.0,,3381.15,0,3381.15,0,2026-06-18,Kazakhstan,Astana,46,ads,0,0
O101723,C01206,2026-07-31,completed,toys,card,4,11,4038.08,20.0,1.0,4038.08,0,4038.08,1,2026-04-03,Russia,Kazan,44,ads,0,1
O101724,C00144,2025-11-11,completed,electronics,wallet,4,25,1477.81,11.0,3.0,1477.81,0,1477.81,1,2025-01-07,Kazakhstan,Almaty,46,email,1,0
O101725,C01953,2024-04-16,completed,electronics,card,3,21,5808.31,2.0,5.0,5808.31,1,5533.54,1,2024-03-06,Russia,Kazan,39,ads,1,0
O101726,C01144,2026-05-29,completed,home,card,5,19,2976.24,11.0,2.0,2976.24,0,2976.24,1,2026-02-09,Kazakhstan,Almaty,67,organic,1,0
O101727,C00617,2025-07-24,completed,toys,card,4,19,1713.56,6.0,4.0,1713.56,0,1713.56,1,2024-08-15,Russia,Saint Petersburg,64,organic,1,0
O101728,C00479,2026-01-06,completed,home,card,1,6,191.27,5.0,4.0,191.27,0,191.27,1,2025-08-28,Russia,Moscow,24,organic,0,0
O101729,C00003,2026-04-17,completed,beauty,wallet,5,30,632.11,6.0,5.0,632.11,0,632.11,1,2025-08-19,Russia,Kazan,44,organic,1,0
O101730,C01186,2025-04-29,cancelled,beauty,card,3,4,981.46,,,981.46,0,981.46,0,2024-10-07,Russia,Novosibirsk,39,referral,1,0
O101731,C01954,2026-01-11,completed,electronics,card,1,5,661.83,18.0,3.0,661.83,0,661.83,1,2025-02-28,Armenia,Yerevan,58,ads,1,0
O101732,C00073,2025-08-31,completed,home,card,4,27,12748.4,7.0,3.0,12748.4,1,5533.54,1,2025-02-26,Russia,Novosibirsk,19,ads,1,0
O101733,C00828,2026-07-31,delivered,beauty,card,4,6,2080.46,3.0,4.0,2080.46,0,2080.46,1,2026-03-29,Russia,Moscow,18,organic,1,0
O101734,C01325,2026-03-06,cancelled,electronics,card,2,2,1582.8,,,1582.8,0,1582.8,0,2026-03-01,Russia,Novosibirsk,30,referral,1,0
O101735,C00862,2026-07-31,processing,home,wallet,1,20,254.22,17.0,,254.22,0,254.22,0,2026-04-26,Georgia,Tbilisi,62,ads,0,0
O101736,C01302,2025-08-02,delivered,electronics,card,5,0,2911.32,20.0,2.0,2911.32,0,2911.32,1,2025-01-01,Kazakhstan,Almaty,18,ads,1,0
O101737,C01426,2026-07-31,completed,beauty,card,5,2,2622.34,3.0,5.0,2622.34,0,2622.34,1,2026-01-12,Kazakhstan,Almaty,42,referral,0,0
O101738,C01932,2025-12-24,completed,electronics,card,1,5,231.28,14.0,3.0,231.28,0,231.28,1,2025-03-15,Russia,Novosibirsk,38,ads,0,0
O101739,C01209,2025-06-26,completed,clothing,wallet,4,25,5749.34,20.0,2.0,5749.34,1,5533.54,1,2024-09-16,Russia,Novosibirsk,59,referral,1,0
O101740,C01420,2025-08-24,cancelled,home,wallet,1,4,442.64,,,442.64,0,442.64,0,2025-03-10,Georgia,Tbilisi,60,organic,0,0
O101741,C00604,2024-05-30,delivered,home,wallet,5,6,5965.37,3.0,4.0,5965.37,1,5533.54,1,2024-05-02,Kazakhstan,Almaty,70,organic,1,0
O101742,C00302,2026-04-25,completed,electronics,card,2,20,993.13,2.0,3.0,993.13,0,993.13,1,2026-01-23,Russia,Kazan,36,ads,0,0
O101743,C00200,2026-07-31,completed,electronics,cash,1,23,378.0,1.0,5.0,378.0,0,378.0,1,2026-05-27,Kazakhstan,Astana,25,organic,1,0
O101744,C00219,2026-02-03,cancelled,beauty,cash,4,17,1054.97,,,1054.97,0,1054.97,0,2025-02-11,Belarus,Gomel,62,organic,0,0
O101745,C01655,2025-02-26,delivered,toys,card,5,4,1861.52,19.0,2.0,1861.52,0,1861.52,1,2024-05-22,Russia,Saint Petersburg,70,organic,1,0
O101746,C00082,2025-12-25,completed,home,cash,4,0,6361.71,14.0,2.0,6361.71,1,5533.54,1,2025-02-02,Armenia,Yerevan,59,referral,1,0
O101747,C00967,2026-06-29,cancelled,electronics,cash,5,22,1200.51,,,1200.51,0,1200.51,0,2025-07-02,Kazakhstan,Astana,60,ads,1,0
O101748,C01227,2024-05-25,delivered,home,cash,5,14,4198.56,4.0,4.0,4198.56,0,4198.56,1,2024-04-07,Kazakhstan,Astana,52,ads,1,0
O101749,C01345,2024-06-23,delivered,home,card,2,2,768.32,10.0,,768.32,0,768.32,1,2024-06-19,Kazakhstan,Astana,26,ads,1,0
O101750,C00133,2024-10-18,delivered,clothing,card,4,27,3158.62,1.0,4.0,3158.62,0,3158.62,1,2024-03-23,Russia,Kazan,25,ads,1,0
O101751,C01722,2026-02-11,delivered,electronics,card,4,3,2325.74,13.0,2.0,2325.74,0,2325.74,1,2025-11-07,Kazakhstan,Astana,48,organic,1,0
O101753,C00036,2024-08-15,processing,electronics,card,3,1,1687.77,4.0,,1687.77,0,1687.77,0,2024-02-28,Belarus,Minsk,65,email,1,0
O101754,C00266,2025-06-16,cancelled,home,cash,3,12,8359.89,,,8359.89,1,5533.54,0,2025-06-13,Kazakhstan,Astana,40,referral,1,0
O101755,C01719,2025-04-02,delivered,clothing,card,5,20,3150.83,20.0,2.0,3150.83,0,3150.83,1,2025-01-11,Russia,Novosibirsk,43,email,1,0
O101756,C01887,2025-12-18,delivered,clothing,card,5,5,5172.38,16.0,3.0,5172.38,0,5172.38,1,2025-08-16,Russia,Saint Petersburg,35,ads,0,0
O101757,C01504,2024-10-30,processing,clothing,card,1,5,625.02,17.0,,625.02,0,625.02,0,2024-10-21,Kazakhstan,Almaty,62,organic,0,0
O101758,C00667,2025-07-28,completed,home,card,5,20,4628.65,2.0,4.0,4628.65,0,4628.65,1,2025-04-04,Kazakhstan,Astana,46,referral,1,0
O101759,C01894,2026-04-23,completed,home,card,2,11,554.86,18.0,1.0,554.86,0,554.86,1,2025-10-09,Belarus,Minsk,27,ads,1,0
O101760,C00552,2025-11-15,cancelled,clothing,sbp,3,8,1341.4,,,1341.4,0,1341.4,0,2024-12-24,Russia,Moscow,68,referral,1,0
O101761,C00468,2026-02-19,completed,electronics,sbp,3,27,2988.94,17.0,2.0,2988.94,0,2988.94,1,2025-06-27,Russia,Moscow,51,referral,0,0
O101762,C01530,2026-05-21,delivered,electronics,card,1,9,372.36,15.0,2.0,372.36,0,372.36,1,2026-04-17,Belarus,Minsk,31,ads,0,0
O101763,C00645,2026-05-03,delivered,home,card,3,9,3485.42,12.0,4.0,3485.42,0,3485.42,1,2025-12-03,Russia,Novosibirsk,69,ads,0,0
O101765,C01323,2025-09-28,completed,clothing,card,4,5,2065.94,7.0,5.0,2065.94,0,2065.94,1,2025-05-16,Russia,Saint Petersburg,48,organic,1,0
O101766,C00333,2025-05-02,cancelled,clothing,sbp,3,13,1201.73,,,1201.73,0,1201.73,0,2024-10-09,Russia,Kazan,56,ads,1,0
O101767,C01852,2025-08-12,completed,electronics,wallet,1,20,4066.84,20.0,1.0,4066.84,0,4066.84,1,2024-08-18,Russia,Saint Petersburg,32,email,1,0
O101768,C00333,2024-11-28,completed,electronics,card,4,2,1442.98,19.0,1.0,1442.98,0,1442.98,1,2024-10-09,Russia,Kazan,56,ads,1,0
O101769,C01986,2026-06-16,completed,home,sbp,4,4,2758.58,8.0,3.0,2758.58,0,2758.58,1,2025-12-24,Russia,Novosibirsk,67,organic,1,0
O101770,C00555,2026-07-31,completed,clothing,card,3,28,300.51,16.0,3.0,300.51,0,300.51,1,2026-06-16,Russia,Saint Petersburg,55,referral,1,0
O101771,C00834,2025-02-25,delivered,home,sbp,2,22,387.18,20.0,1.0,387.18,0,387.18,1,2024-05-10,Russia,Saint Petersburg,57,referral,1,0
O101772,C00507,2026-02-28,processing,electronics,card,2,10,1258.6,5.0,,1258.6,0,1258.6,0,2025-04-29,Kazakhstan,Almaty,41,ads,0,0
O101773,C01079,2025-04-29,delivered,beauty,card,2,13,797.94,5.0,4.0,797.94,0,797.94,1,2025-01-15,Russia,Kazan,27,ads,0,0
O101774,C00002,2026-05-25,delivered,clothing,sbp,2,11,810.32,18.0,2.0,810.32,0,810.32,1,2025-12-06,Russia,Novosibirsk,24,referral,0,0
O101775,C00342,2025-07-22,completed,home,cash,1,28,379.94,12.0,3.0,379.94,0,379.94,1,2024-09-22,Kazakhstan,Almaty,45,organic,1,0
O101776,C01039,2025-12-05,processing,clothing,wallet,2,23,849.91,1.0,,849.91,0,849.91,0,2025-02-02,Belarus,Minsk,47,referral,1,0
O101777,C01388,2025-08-19,cancelled,clothing,card,5,7,626.56,,,626.56,0,626.56,0,2024-10-23,Russia,Kazan,25,ads,0,0
O101778,C01926,2024-12-29,cancelled,beauty,wallet,3,2,1379.11,,,1379.11,0,1379.11,0,2024-04-30,Russia,Moscow,31,referral,1,0
O101779,C01675,2026-01-21,completed,electronics,sbp,3,15,1240.37,6.0,4.0,1240.37,0,1240.37,1,2025-10-16,Russia,Moscow,59,ads,1,0
O101780,C01844,2026-06-24,completed,electronics,card,5,24,5782.67,20.0,2.0,5782.67,1,5533.54,1,2026-02-10,Russia,Novosibirsk,66,referral,1,0
O101781,C01598,2026-06-19,completed,electronics,card,5,26,4805.69,6.0,4.0,4805.69,0,4805.69,1,2025-10-23,Russia,Novosibirsk,28,referral,0,0
O101782,C01554,2025-10-18,completed,toys,wallet,3,3,153.8,7.0,3.0,153.8,0,153.8,1,2025-07-18,Georgia,Tbilisi,24,organic,1,0
O101783,C00692,2026-07-31,completed,toys,card,2,20,547.54,16.0,3.0,547.54,0,547.54,1,2025-12-26,Armenia,Yerevan,70,referral,0,0
O101784,C01811,2025-02-14,cancelled,home,card,3,14,6249.73,,,6249.73,1,5533.54,0,2024-08-11,Russia,Moscow,56,email,0,0
O101785,C01927,2025-05-04,completed,clothing,card,5,6,5085.62,7.0,4.0,5085.62,0,5085.62,1,2024-11-24,Belarus,Minsk,66,organic,1,0
O101786,C01028,2025-01-19,completed,electronics,card,2,16,1459.48,19.0,1.0,1459.48,0,1459.48,1,2024-09-12,Russia,Kazan,19,ads,0,0
O101787,C00241,2025-02-13,cancelled,beauty,card,5,2,1647.89,,,1647.89,0,1647.89,0,2024-05-07,Armenia,Yerevan,61,ads,1,0
O101788,C00086,2026-03-18,processing,electronics,card,3,1,2672.29,9.0,,2672.29,0,2672.29,0,2025-09-30,Kazakhstan,Astana,32,ads,1,0
O101789,C00988,2025-02-04,completed,electronics,cash,4,17,586.43,11.0,2.0,586.43,0,586.43,1,2024-10-15,Belarus,Gomel,39,referral,1,0
O101790,C01270,2024-07-03,completed,beauty,card,1,5,313.33,2.0,4.0,313.33,0,313.33,1,2024-02-14,Armenia,Yerevan,23,email,1,0
O101791,C01110,2024-08-04,cancelled,electronics,card,5,17,3246.42,,,3246.42,0,3246.42,0,2024-02-10,Russia,Moscow,40,organic,1,0
O101792,C01793,2025-06-22,processing,beauty,card,4,30,3204.73,19.0,,3204.73,0,3204.73,0,2024-11-09,Kazakhstan,Almaty,52,organic,1,0
O101793,C01074,2026-04-19,delivered,beauty,card,5,6,2929.4,6.0,5.0,2929.4,0,2929.4,1,2025-04-23,Armenia,Yerevan,32,ads,1,0
O101795,C01516,2026-07-02,delivered,home,card,3,24,1685.74,7.0,2.0,1685.74,0,1685.74,1,2026-04-28,Kazakhstan,Astana,37,organic,1,0
O101796,C01790,2026-07-31,cancelled,clothing,wallet,2,3,765.82,,,765.82,0,765.82,0,2025-11-18,Russia,Kazan,39,unknown,1,0
O101797,C01220,2025-03-30,completed,home,cash,5,7,7201.14,6.0,4.0,7201.14,1,5533.54,1,2025-02-05,Russia,Novosibirsk,44,ads,1,0
